Core, 0
Cumulative Cycles, 20637498            
Cumulative Instructions, 20000000            
Cumulative IPC, 0.96911
Periodic Cycles, 10319110            
Periodic Instructions, 9999999             
Periodic IPC, 0.96908

ICACHE_MISS_count,           736
ICACHE_MISS_pct,        0.090
ICACHE_MISS_total_count,          2009
ICACHE_MISS_total_pct,        0.122

ICACHE_HIT_count,        815611
ICACHE_HIT_pct,       99.910
ICACHE_HIT_total_count,       1642840
ICACHE_HIT_total_pct,       99.878
ICACHE_HIT_sum_count,        816347
ICACHE_HIT_sum_pct,      100.000
ICACHE_HIT_sum_total_count,       1644849
ICACHE_HIT_sum_total_pct,      100.000
ICACHE_HIT_mean,         1.00
ICACHE_HIT_stddev,         1.00
ICACHE_HIT_total_mean,         1.00
ICACHE_HIT_total_stddev,         1.00

ICACHE_MISS_ONPATH_count,           608
ICACHE_MISS_ONPATH_pct,       82.609
ICACHE_MISS_ONPATH_total_count,          1390
ICACHE_MISS_ONPATH_total_pct,       69.189

ICACHE_MISS_OFFPATH_count,           128
ICACHE_MISS_OFFPATH_pct,       17.391
ICACHE_MISS_OFFPATH_total_count,           619
ICACHE_MISS_OFFPATH_total_pct,       30.811
ICACHE_MISS_OFFPATH_sum_count,           736
ICACHE_MISS_OFFPATH_sum_pct,      100.000
ICACHE_MISS_OFFPATH_sum_total_count,          2009
ICACHE_MISS_OFFPATH_sum_total_pct,      100.000
ICACHE_MISS_OFFPATH_mean,         0.17
ICACHE_MISS_OFFPATH_stddev,         0.35
ICACHE_MISS_OFFPATH_total_mean,         0.31
ICACHE_MISS_OFFPATH_total_stddev,         0.42

ICACHE_MISS_NOT_PREFETCHED_count,             5
ICACHE_MISS_NOT_PREFETCHED_pct,        0.684
ICACHE_MISS_NOT_PREFETCHED_total_count,            50
ICACHE_MISS_NOT_PREFETCHED_total_pct,        2.528

ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_count,             0
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_pct,        0.000
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_total_count,             0
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_total_pct,        0.000

ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_count,             0
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_pct,        0.000
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_total_count,             0
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_total_pct,        0.000

ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_count,           159
ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_pct,       21.751
ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_total_count,           655
ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_total_pct,       33.114

ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_count,           567
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_pct,       77.565
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_total_count,          1273
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_total_pct,       64.358
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_sum_count,           731
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_sum_pct,      100.000
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_sum_total_count,          1978
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_sum_total_pct,      100.000
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_mean,         3.76
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_stddev,         3.34
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_total_mean,         3.57
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_total_stddev,         2.90

