Core, 0
Cumulative Cycles, 6090762             
Cumulative Instructions, 20000000            
Cumulative IPC, 3.28366
Periodic Cycles, 2857247             
Periodic Instructions, 10000000            
Periodic IPC, 3.49987

MISS_WAIT_TIME_count,             0
MISS_WAIT_TIME_total_count,       8301549

ICACHE_STAGE_MISS_count,             0
ICACHE_STAGE_MISS_total_count,            70

ICACHE_CYCLE_count,       2857247
ICACHE_CYCLE_total_count,       6090762

TCACHE_CYCLE_count,             0
TCACHE_CYCLE_total_count,             0

ICACHE_CYCLE_ONPATH_count,       2384827
ICACHE_CYCLE_ONPATH_pct,       83.466
ICACHE_CYCLE_ONPATH_total_count,       5086296
ICACHE_CYCLE_ONPATH_total_pct,       83.508

ICACHE_CYCLE_OFFPATH_count,        472420
ICACHE_CYCLE_OFFPATH_pct,       16.534
ICACHE_CYCLE_OFFPATH_total_count,       1004466
ICACHE_CYCLE_OFFPATH_total_pct,       16.492
ICACHE_CYCLE_OFFPATH_sum_count,       2857247
ICACHE_CYCLE_OFFPATH_sum_pct,      100.000
ICACHE_CYCLE_OFFPATH_sum_total_count,       6090762
ICACHE_CYCLE_OFFPATH_sum_total_pct,      100.000
ICACHE_CYCLE_OFFPATH_mean,         0.17
ICACHE_CYCLE_OFFPATH_stddev,         0.35
ICACHE_CYCLE_OFFPATH_total_mean,         0.16
ICACHE_CYCLE_OFFPATH_total_stddev,         0.35

FETCH_ON_PATH_count,       2141959
FETCH_ON_PATH_pct,       82.818
FETCH_ON_PATH_total_count,       4427324
FETCH_ON_PATH_total_pct,       82.582

FETCH_OFF_PATH_count,        444390
FETCH_OFF_PATH_pct,       17.182
FETCH_OFF_PATH_total_count,        933798
FETCH_OFF_PATH_total_pct,       17.418
FETCH_OFF_PATH_sum_count,       2586349
FETCH_OFF_PATH_sum_pct,      100.000
FETCH_OFF_PATH_sum_total_count,       5361122
FETCH_OFF_PATH_sum_total_pct,      100.000
FETCH_OFF_PATH_mean,         0.17
FETCH_OFF_PATH_stddev,         0.35
FETCH_OFF_PATH_total_mean,         0.17
FETCH_OFF_PATH_total_stddev,         0.35

FETCHED_OPS_ON_PATH_count,             0
FETCHED_OPS_ON_PATH_pct,         -nan
FETCHED_OPS_ON_PATH_total_count,             0
FETCHED_OPS_ON_PATH_total_pct,         -nan

FETCHED_OPS_OFF_PATH_count,             0
FETCHED_OPS_OFF_PATH_pct,         -nan
FETCHED_OPS_OFF_PATH_total_count,             0
FETCHED_OPS_OFF_PATH_total_pct,         -nan
FETCHED_OPS_OFF_PATH_sum_count,             0
FETCHED_OPS_OFF_PATH_sum_pct,         -nan
FETCHED_OPS_OFF_PATH_sum_total_count,             0
FETCHED_OPS_OFF_PATH_sum_total_pct,         -nan
FETCHED_OPS_OFF_PATH_mean,         -nan
FETCHED_OPS_OFF_PATH_stddev,         -nan
FETCHED_OPS_OFF_PATH_total_mean,         -nan
FETCHED_OPS_OFF_PATH_total_stddev,         -nan

INST_LOST_FETCH_count,      10589933
INST_LOST_FETCH_pct,       61.958
INST_LOST_FETCH_total_count,      21551740
INST_LOST_FETCH_total_pct,       59.142

INST_LOST_OFF_PATH_count,       1969956
INST_LOST_OFF_PATH_pct,       11.526
INST_LOST_OFF_PATH_total_count,       4135636
INST_LOST_OFF_PATH_total_pct,       11.349

INST_LOST_FULL_WINDOW_count,         10350
INST_LOST_FULL_WINDOW_pct,        0.061
INST_LOST_FULL_WINDOW_total_count,         20574
INST_LOST_FULL_WINDOW_total_pct,        0.056

INST_LOST_ROB_STALL_OTHER_count,        991812
