Core, 0
Cumulative Cycles, 9335858             
Cumulative Instructions, 20000000            
Cumulative IPC, 2.14228
Periodic Cycles, 4497486             
Periodic Instructions, 10000000            
Periodic IPC, 2.22346

MISS_WAIT_TIME_count,   10002526921
MISS_WAIT_TIME_total_count,   13348226909

ICACHE_STAGE_MISS_count,          1412
ICACHE_STAGE_MISS_total_count,          3288

ICACHE_CYCLE_count,       4497486
ICACHE_CYCLE_total_count,       9335858

TCACHE_CYCLE_count,             0
TCACHE_CYCLE_total_count,             0

ICACHE_CYCLE_ONPATH_count,       4110912
ICACHE_CYCLE_ONPATH_pct,       91.405
ICACHE_CYCLE_ONPATH_total_count,       8260083
ICACHE_CYCLE_ONPATH_total_pct,       88.477

ICACHE_CYCLE_OFFPATH_count,        386574
ICACHE_CYCLE_OFFPATH_pct,        8.595
ICACHE_CYCLE_OFFPATH_total_count,       1075775
ICACHE_CYCLE_OFFPATH_total_pct,       11.523
ICACHE_CYCLE_OFFPATH_sum_count,       4497486
ICACHE_CYCLE_OFFPATH_sum_pct,      100.000
ICACHE_CYCLE_OFFPATH_sum_total_count,       9335858
ICACHE_CYCLE_OFFPATH_sum_total_pct,      100.000
ICACHE_CYCLE_OFFPATH_mean,         0.09
ICACHE_CYCLE_OFFPATH_stddev,         0.27
ICACHE_CYCLE_OFFPATH_total_mean,         0.12
ICACHE_CYCLE_OFFPATH_total_stddev,         0.30

FETCH_ON_PATH_count,       4108083
FETCH_ON_PATH_pct,       91.782
FETCH_ON_PATH_total_count,       8248503
FETCH_ON_PATH_total_pct,       89.344

FETCH_OFF_PATH_count,        367824
FETCH_OFF_PATH_pct,        8.218
FETCH_OFF_PATH_total_count,        983764
FETCH_OFF_PATH_total_pct,       10.656
FETCH_OFF_PATH_sum_count,       4475907
FETCH_OFF_PATH_sum_pct,      100.000
FETCH_OFF_PATH_sum_total_count,       9232267
FETCH_OFF_PATH_sum_total_pct,      100.000
FETCH_OFF_PATH_mean,         0.08
FETCH_OFF_PATH_stddev,         0.26
FETCH_OFF_PATH_total_mean,         0.11
FETCH_OFF_PATH_total_stddev,         0.29

FETCHED_OPS_ON_PATH_count,             0
FETCHED_OPS_ON_PATH_pct,         -nan
FETCHED_OPS_ON_PATH_total_count,             0
FETCHED_OPS_ON_PATH_total_pct,         -nan

FETCHED_OPS_OFF_PATH_count,             0
FETCHED_OPS_OFF_PATH_pct,         -nan
FETCHED_OPS_OFF_PATH_total_count,             0
FETCHED_OPS_OFF_PATH_total_pct,         -nan
FETCHED_OPS_OFF_PATH_sum_count,             0
FETCHED_OPS_OFF_PATH_sum_pct,         -nan
FETCHED_OPS_OFF_PATH_sum_total_count,             0
FETCHED_OPS_OFF_PATH_sum_total_pct,         -nan
FETCHED_OPS_OFF_PATH_mean,         -nan
FETCHED_OPS_OFF_PATH_stddev,         -nan
FETCHED_OPS_OFF_PATH_total_mean,         -nan
FETCHED_OPS_OFF_PATH_total_stddev,         -nan

INST_LOST_FETCH_count,      12931003
INST_LOST_FETCH_pct,       78.232
INST_LOST_FETCH_total_count,      25864365
INST_LOST_FETCH_total_pct,       75.326

INST_LOST_OFF_PATH_count,       1172972
INST_LOST_OFF_PATH_pct,        7.096
INST_LOST_OFF_PATH_total_count,       3129063
INST_LOST_OFF_PATH_total_pct,        9.113

INST_LOST_FULL_WINDOW_count,          2236
INST_LOST_FULL_WINDOW_pct,        0.014
INST_LOST_FULL_WINDOW_total_count,          4540
INST_LOST_FULL_WINDOW_total_pct,        0.013

INST_LOST_ROB_STALL_OTHER_count,         51556
INST_LOST_ROB_STALL_OTHER_pct,        0.312
INST_LOST_ROB_STALL_OTHER_total_count,        126200
INST_LOST_ROB_STALL_OTHER_total_pct,        0.368

INST_LOST_ROB_STALL_WAIT_FOR_RECOVERY_count,            92
INST_LOST_ROB_STALL_WAIT_FOR_RECOVERY_pct,        0.001
INST_LOST_ROB_STALL_WAIT_FOR_RECOVERY_total_count,           928
INST_LOST_ROB_STALL_WAIT_FOR_RECOVERY_total_pct,        0.003

INST_LOST_ROB_STALL_WAIT_FOR_REDIRECT_count,             0
INST_LOST_ROB_STALL_WAIT_FOR_REDIRECT_pct,        0.000
INST_LOST_ROB_STALL_WAIT_FOR_REDIRECT_total_count,             0
INST_LOST_ROB_STALL_WAIT_FOR_REDIRECT_total_pct,        0.000

INST_LOST_ROB_STALL_WAIT_FOR_GAP_FILL_count,             0
INST_LOST_ROB_STALL_WAIT_FOR_GAP_FILL_pct,        0.000
INST_LOST_ROB_STALL_WAIT_FOR_GAP_FILL_total_count,             0
INST_LOST_ROB_STALL_WAIT_FOR_GAP_FILL_total_pct,        0.000

INST_LOST_ROB_STALL_WAIT_FOR_L1_MISS_count,             0
INST_LOST_ROB_STALL_WAIT_FOR_L1_MISS_pct,        0.000
INST_LOST_ROB_STALL_WAIT_FOR_L1_MISS_total_count,             0
INST_LOST_ROB_STALL_WAIT_FOR_L1_MISS_total_pct,        0.000

INST_LOST_ROB_STALL_WAIT_FOR_MEMORY_count,             0
INST_LOST_ROB_STALL_WAIT_FOR_MEMORY_pct,        0.000
INST_LOST_ROB_STALL_WAIT_FOR_MEMORY_total_count,            84
INST_LOST_ROB_STALL_WAIT_FOR_MEMORY_total_pct,        0.000

INST_LOST_ROB_STALL_WAIT_FOR_DC_MISS_count,         32432
INST_LOST_ROB_STALL_WAIT_FOR_DC_MISS_pct,        0.196
INST_LOST_ROB_STALL_WAIT_FOR_DC_MISS_total_count,        282612
INST_LOST_ROB_STALL_WAIT_FOR_DC_MISS_total_pct,        0.823

INST_LOST_ROB_BLOCK_ISSUE_FULL_count,             0
INST_LOST_ROB_BLOCK_ISSUE_FULL_pct,        0.000
INST_LOST_ROB_BLOCK_ISSUE_FULL_total_count,             0
INST_LOST_ROB_BLOCK_ISSUE_FULL_total_pct,        0.000

INST_LOST_ROB_BLOCK_ISSUE_GAP_TOO_LARGE_count,             0
INST_LOST_ROB_BLOCK_ISSUE_GAP_TOO_LARGE_pct,        0.000
INST_LOST_ROB_BLOCK_ISSUE_GAP_TOO_LARGE_total_count,             0
INST_LOST_ROB_BLOCK_ISSUE_GAP_TOO_LARGE_total_pct,        0.000

INST_LOST_BREAK_DONT_count,             0
INST_LOST_BREAK_DONT_pct,        0.000
INST_LOST_BREAK_DONT_total_count,             0
INST_LOST_BREAK_DONT_total_pct,        0.000

INST_LOST_BREAK_RENAME_count,             0
INST_LOST_BREAK_RENAME_pct,        0.000
INST_LOST_BREAK_RENAME_total_count,             0
INST_LOST_BREAK_RENAME_total_pct,        0.000

INST_LOST_BREAK_FT_UNAVAILABLE_count,            72
INST_LOST_BREAK_FT_UNAVAILABLE_pct,        0.000
INST_LOST_BREAK_FT_UNAVAILABLE_total_count,            72
INST_LOST_BREAK_FT_UNAVAILABLE_total_pct,        0.000

INST_LOST_BREAK_ICACHE_TO_UOP_CACHE_SWITCH_count,        177304
INST_LOST_BREAK_ICACHE_TO_UOP_CACHE_SWITCH_pct,        1.073
INST_LOST_BREAK_ICACHE_TO_UOP_CACHE_SWITCH_total_count,        362320
INST_LOST_BREAK_ICACHE_TO_UOP_CACHE_SWITCH_total_pct,        1.055

INST_LOST_BREAK_ICACHE_MISS_REQ_SUCCESS_count,          3811
INST_LOST_BREAK_ICACHE_MISS_REQ_SUCCESS_pct,        0.023
INST_LOST_BREAK_ICACHE_MISS_REQ_SUCCESS_total_count,          8734
INST_LOST_BREAK_ICACHE_MISS_REQ_SUCCESS_total_pct,        0.025

INST_LOST_BREAK_ICACHE_MISS_REQ_FAILURE_count,             0
INST_LOST_BREAK_ICACHE_MISS_REQ_FAILURE_pct,        0.000
INST_LOST_BREAK_ICACHE_MISS_REQ_FAILURE_total_count,           225
INST_LOST_BREAK_ICACHE_MISS_REQ_FAILURE_total_pct,        0.001

INST_LOST_BREAK_WAIT_FOR_MISS_count,         40020
INST_LOST_BREAK_WAIT_FOR_MISS_pct,        0.242
INST_LOST_BREAK_WAIT_FOR_MISS_total_count,        174237
INST_LOST_BREAK_WAIT_FOR_MISS_total_pct,        0.507

INST_LOST_BREAK_UOP_CACHE_READ_LIMIT_count,       2070257
INST_LOST_BREAK_UOP_CACHE_READ_LIMIT_pct,       12.525
INST_LOST_BREAK_UOP_CACHE_READ_LIMIT_total_count,       4286148
INST_LOST_BREAK_UOP_CACHE_READ_LIMIT_total_pct,       12.483

INST_LOST_BREAK_UOP_CACHE_READ_LIMIT_AND_ISSUE_WIDTH_count,             0
INST_LOST_BREAK_UOP_CACHE_READ_LIMIT_AND_ISSUE_WIDTH_pct,        0.000
