Core, 0
Cumulative Cycles, 12991300            
Cumulative Instructions, 20000000            
Cumulative IPC, 1.53949
Periodic Cycles, 6478218             
Periodic Instructions, 10000000            
Periodic IPC, 1.54363

EXECUTION_TIME_count, 2024443125000
EXECUTION_TIME_total_count, 4059781250000

NODE_CYCLE_count,       6478218
NODE_CYCLE_total_count,      12991300

NODE_INST_COUNT_count,      10000000
NODE_INST_COUNT_total_count,      20000000

NODE_INST_COUNT_FETCHED_count,      10000000
NODE_INST_COUNT_FETCHED_total_count,      20000000

NODE_UOP_COUNT_count,      12536991
NODE_UOP_COUNT_total_count,      25073846

FULL_WINDOW_STALL_count,       2879991
FULL_WINDOW_STALL_pct,       44.457
FULL_WINDOW_STALL_total_count,       5787837
FULL_WINDOW_STALL_total_pct,       44.552

FULL_WINDOW_MEM_OP_count,        358045
FULL_WINDOW_MEM_OP_pct,       15.239
FULL_WINDOW_MEM_OP_total_count,        730978
FULL_WINDOW_MEM_OP_total_pct,       15.471

FULL_WINDOW_FP_OP_count,       1935826
FULL_WINDOW_FP_OP_pct,       82.393
FULL_WINDOW_FP_OP_total_count,       3880385
FULL_WINDOW_FP_OP_total_pct,       82.130

FULL_WINDOW_OTHER_OP_count,         55620
FULL_WINDOW_OTHER_OP_pct,        2.367
FULL_WINDOW_OTHER_OP_total_count,        113347
FULL_WINDOW_OTHER_OP_total_pct,        2.399
FULL_WINDOW_OTHER_OP_sum_count,       2349491
FULL_WINDOW_OTHER_OP_sum_pct,      100.000
FULL_WINDOW_OTHER_OP_sum_total_count,       4724710
FULL_WINDOW_OTHER_OP_sum_total_pct,      100.000
FULL_WINDOW_OTHER_OP_mean,         0.87
FULL_WINDOW_OTHER_OP_stddev,         0.25
FULL_WINDOW_OTHER_OP_total_mean,         0.87
FULL_WINDOW_OTHER_OP_total_stddev,         0.25

RET_BLOCKED_DC_MISS_count,         22827
RET_BLOCKED_DC_MISS_pct,        0.352
RET_BLOCKED_DC_MISS_total_count,         65204
RET_BLOCKED_DC_MISS_total_pct,        0.502

RET_BLOCKED_L1_MISS_count,         21055
RET_BLOCKED_L1_MISS_pct,        0.325
RET_BLOCKED_L1_MISS_total_count,         58610
RET_BLOCKED_L1_MISS_total_pct,        0.451

RET_BLOCKED_L1_MISS_BW_PREF_count,            83
RET_BLOCKED_L1_MISS_BW_PREF_pct,        0.001
RET_BLOCKED_L1_MISS_BW_PREF_total_count,           543
RET_BLOCKED_L1_MISS_BW_PREF_total_pct,        0.004

RET_BLOCKED_L1_ACCESS_count,          1772
RET_BLOCKED_L1_ACCESS_pct,        0.027
RET_BLOCKED_L1_ACCESS_total_count,          6594
RET_BLOCKED_L1_ACCESS_total_pct,        0.051

RET_BLOCKED_MEM_STALL_count,         21055
RET_BLOCKED_MEM_STALL_pct,        0.325
RET_BLOCKED_MEM_STALL_total_count,         58610
RET_BLOCKED_MEM_STALL_total_pct,        0.451

RET_BLOCKED_OFFCHIP_DEMAND_count,             0
RET_BLOCKED_OFFCHIP_DEMAND_pct,        0.000
RET_BLOCKED_OFFCHIP_DEMAND_total_count,             0
RET_BLOCKED_OFFCHIP_DEMAND_total_pct,        0.000

OP_ISSUED_count,      12548503
OP_ISSUED_total_count,      25109427

OP_RETIRED_count,      12536991
OP_RETIRED_total_count,      25073846

REPLAY_SIGNALED_count,             0
REPLAY_SIGNALED_total_count,             0

REPLAY_COUNTED_count,             0
REPLAY_COUNTED_total_count,             0

OFF_CRITICAL_PATH_count,             0
OFF_CRITICAL_PATH_pct,         -nan
OFF_CRITICAL_PATH_total_count,             0
OFF_CRITICAL_PATH_total_pct,         -nan

ON_CRITICAL_PATH_count,             0
ON_CRITICAL_PATH_pct,         -nan
ON_CRITICAL_PATH_total_count,             0
ON_CRITICAL_PATH_total_pct,         -nan
ON_CRITICAL_PATH_sum_count,             0
ON_CRITICAL_PATH_sum_pct,         -nan
ON_CRITICAL_PATH_sum_total_count,             0
ON_CRITICAL_PATH_sum_total_pct,         -nan
ON_CRITICAL_PATH_mean,         -nan
ON_CRITICAL_PATH_stddev,         -nan
ON_CRITICAL_PATH_total_mean,         -nan
ON_CRITICAL_PATH_total_stddev,         -nan

LD_NO_DEPENDENTS_count,         74655
LD_NO_DEPENDENTS_pct,        1.870
LD_NO_DEPENDENTS_total_count,        149342
LD_NO_DEPENDENTS_total_pct,        1.871

LD_DEPENDENTS_count,       3917504
LD_DEPENDENTS_pct,       98.130
LD_DEPENDENTS_total_count,       7834619
LD_DEPENDENTS_total_pct,       98.129
LD_DEPENDENTS_sum_count,       3992159
LD_DEPENDENTS_sum_pct,      100.000
LD_DEPENDENTS_sum_total_count,       7983961
LD_DEPENDENTS_sum_total_pct,      100.000
LD_DEPENDENTS_mean,         0.98
LD_DEPENDENTS_stddev,         0.97
LD_DEPENDENTS_total_mean,         0.98
LD_DEPENDENTS_total_stddev,         0.97

LD_EXEC_CYCLES_0_count,             0
LD_EXEC_CYCLES_0_pct,        0.000
LD_EXEC_CYCLES_0_total_count,             0
LD_EXEC_CYCLES_0_total_pct,        0.000

LD_EXEC_CYCLES_1_count,             0
LD_EXEC_CYCLES_1_pct,        0.000
LD_EXEC_CYCLES_1_total_count,             0
LD_EXEC_CYCLES_1_total_pct,        0.000

LD_EXEC_CYCLES_2_count,             0
LD_EXEC_CYCLES_2_pct,        0.000
LD_EXEC_CYCLES_2_total_count,             0
LD_EXEC_CYCLES_2_total_pct,        0.000

LD_EXEC_CYCLES_3_count,             3
LD_EXEC_CYCLES_3_pct,       50.000
LD_EXEC_CYCLES_3_total_count,             9
LD_EXEC_CYCLES_3_total_pct,       56.250

LD_EXEC_CYCLES_4_count,             3
LD_EXEC_CYCLES_4_pct,       50.000
LD_EXEC_CYCLES_4_total_count,             7
LD_EXEC_CYCLES_4_total_pct,       43.750
LD_EXEC_CYCLES_4_sum_count,             6
LD_EXEC_CYCLES_4_sum_pct,      100.000
LD_EXEC_CYCLES_4_sum_total_count,            16
LD_EXEC_CYCLES_4_sum_total_pct,      100.000
LD_EXEC_CYCLES_4_mean,         3.50
LD_EXEC_CYCLES_4_stddev,         2.77
LD_EXEC_CYCLES_4_total_mean,         3.44
LD_EXEC_CYCLES_4_total_stddev,         2.40

ICACHE_STAGE_STARVED_count,           151
ICACHE_STAGE_STARVED_pct,        0.004
ICACHE_STAGE_STARVED_total_count,          3584
ICACHE_STAGE_STARVED_total_pct,        0.049

ICACHE_STAGE_NOT_STARVED_count,       3656790
ICACHE_STAGE_NOT_STARVED_pct,       99.996
ICACHE_STAGE_NOT_STARVED_total_count,       7313968
ICACHE_STAGE_NOT_STARVED_total_pct,       99.951
ICACHE_STAGE_NOT_STARVED_sum_count,       3656941
ICACHE_STAGE_NOT_STARVED_sum_pct,      100.000
ICACHE_STAGE_NOT_STARVED_sum_total_count,       7317552
ICACHE_STAGE_NOT_STARVED_sum_total_pct,      100.000
ICACHE_STAGE_NOT_STARVED_mean,         1.00
ICACHE_STAGE_NOT_STARVED_stddev,         1.00
ICACHE_STAGE_NOT_STARVED_total_mean,         1.00
ICACHE_STAGE_NOT_STARVED_total_stddev,         1.00

ICACHE_STAGE_STALLED_count,       2812707
ICACHE_STAGE_STALLED_pct,       43.418
ICACHE_STAGE_STALLED_total_count,       5648043
ICACHE_STAGE_STALLED_total_pct,       43.476

ICACHE_STAGE_NOT_STALLED_count,       3656941
ICACHE_STAGE_NOT_STALLED_pct,       56.450
