Core, 0
Cumulative Cycles, 13369201            
Cumulative Instructions, 20000000            
Cumulative IPC, 1.49598
Periodic Cycles, 6744878             
Periodic Instructions, 9999997             
Periodic IPC, 1.48261

ICACHE_MISS_count,          1020
ICACHE_MISS_pct,        0.930
ICACHE_MISS_total_count,          2532
ICACHE_MISS_total_pct,        1.073

ICACHE_HIT_count,        108647
ICACHE_HIT_pct,       99.070
ICACHE_HIT_total_count,        233507
ICACHE_HIT_total_pct,       98.927
ICACHE_HIT_sum_count,        109667
ICACHE_HIT_sum_pct,      100.000
ICACHE_HIT_sum_total_count,        236039
ICACHE_HIT_sum_total_pct,      100.000
ICACHE_HIT_mean,         0.99
ICACHE_HIT_stddev,         0.99
ICACHE_HIT_total_mean,         0.99
ICACHE_HIT_total_stddev,         0.98

ICACHE_MISS_ONPATH_count,           929
ICACHE_MISS_ONPATH_pct,       91.078
ICACHE_MISS_ONPATH_total_count,          1872
ICACHE_MISS_ONPATH_total_pct,       73.934

ICACHE_MISS_OFFPATH_count,            91
ICACHE_MISS_OFFPATH_pct,        8.922
ICACHE_MISS_OFFPATH_total_count,           660
ICACHE_MISS_OFFPATH_total_pct,       26.066
ICACHE_MISS_OFFPATH_sum_count,          1020
ICACHE_MISS_OFFPATH_sum_pct,      100.000
ICACHE_MISS_OFFPATH_sum_total_count,          2532
ICACHE_MISS_OFFPATH_sum_total_pct,      100.000
ICACHE_MISS_OFFPATH_mean,         0.09
ICACHE_MISS_OFFPATH_stddev,         0.27
ICACHE_MISS_OFFPATH_total_mean,         0.26
ICACHE_MISS_OFFPATH_total_stddev,         0.40

ICACHE_MISS_NOT_PREFETCHED_count,            13
ICACHE_MISS_NOT_PREFETCHED_pct,        1.281
ICACHE_MISS_NOT_PREFETCHED_total_count,            88
ICACHE_MISS_NOT_PREFETCHED_total_pct,        3.538

ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_count,             0
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_pct,        0.000
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_total_count,             0
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_total_pct,        0.000

ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_count,             0
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_pct,        0.000
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_total_count,             0
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_total_pct,        0.000

ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_count,           137
ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_pct,       13.498
ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_total_count,           739
ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_total_pct,       29.715

ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_count,           865
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_pct,       85.222
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_total_count,          1660
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_total_pct,       66.747
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_sum_count,          1015
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_sum_pct,      100.000
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_sum_total_count,          2487
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_sum_total_pct,      100.000
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_mean,         3.81
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_stddev,         3.54
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_total_mean,         3.56
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_total_stddev,         2.95

ICACHE_HIT_ONPATH_count,        105313
ICACHE_HIT_ONPATH_pct,       96.931
ICACHE_HIT_ONPATH_total_count,        219647
ICACHE_HIT_ONPATH_total_pct,       94.064

ICACHE_HIT_OFFPATH_count,          3334
ICACHE_HIT_OFFPATH_pct,        3.069
ICACHE_HIT_OFFPATH_total_count,         13860
ICACHE_HIT_OFFPATH_total_pct,        5.936
ICACHE_HIT_OFFPATH_sum_count,        108647
ICACHE_HIT_OFFPATH_sum_pct,      100.000
ICACHE_HIT_OFFPATH_sum_total_count,        233507
ICACHE_HIT_OFFPATH_sum_total_pct,      100.000
ICACHE_HIT_OFFPATH_mean,         0.03
