Core, 0
Cumulative Cycles, 9127862             
Cumulative Instructions, 20000000            
Cumulative IPC, 2.19109
Periodic Cycles, 4519561             
Periodic Instructions, 9999995             
Periodic IPC, 2.21260

MISS_WAIT_TIME_count,             0
MISS_WAIT_TIME_total_count,       8777441

ICACHE_STAGE_MISS_count,             0
ICACHE_STAGE_MISS_total_count,           360

ICACHE_CYCLE_count,       4519561
ICACHE_CYCLE_total_count,       9127862

TCACHE_CYCLE_count,             0
TCACHE_CYCLE_total_count,             0

ICACHE_CYCLE_ONPATH_count,       4349395
ICACHE_CYCLE_ONPATH_pct,       96.235
ICACHE_CYCLE_ONPATH_total_count,       8723175
ICACHE_CYCLE_ONPATH_total_pct,       95.566

ICACHE_CYCLE_OFFPATH_count,        170166
ICACHE_CYCLE_OFFPATH_pct,        3.765
ICACHE_CYCLE_OFFPATH_total_count,        404687
ICACHE_CYCLE_OFFPATH_total_pct,        4.434
ICACHE_CYCLE_OFFPATH_sum_count,       4519561
ICACHE_CYCLE_OFFPATH_sum_pct,      100.000
ICACHE_CYCLE_OFFPATH_sum_total_count,       9127862
ICACHE_CYCLE_OFFPATH_sum_total_pct,      100.000
ICACHE_CYCLE_OFFPATH_mean,         0.04
ICACHE_CYCLE_OFFPATH_stddev,         0.19
ICACHE_CYCLE_OFFPATH_total_mean,         0.04
ICACHE_CYCLE_OFFPATH_total_stddev,         0.20

FETCH_ON_PATH_count,       2830863
FETCH_ON_PATH_pct,       97.221
FETCH_ON_PATH_total_count,       5672342
FETCH_ON_PATH_total_pct,       96.761

FETCH_OFF_PATH_count,         80921
FETCH_OFF_PATH_pct,        2.779
FETCH_OFF_PATH_total_count,        189878
FETCH_OFF_PATH_total_pct,        3.239
FETCH_OFF_PATH_sum_count,       2911784
FETCH_OFF_PATH_sum_pct,      100.000
FETCH_OFF_PATH_sum_total_count,       5862220
FETCH_OFF_PATH_sum_total_pct,      100.000
FETCH_OFF_PATH_mean,         0.03
FETCH_OFF_PATH_stddev,         0.16
FETCH_OFF_PATH_total_mean,         0.03
FETCH_OFF_PATH_total_stddev,         0.17

FETCHED_OPS_ON_PATH_count,             0
FETCHED_OPS_ON_PATH_pct,         -nan
FETCHED_OPS_ON_PATH_total_count,             0
FETCHED_OPS_ON_PATH_total_pct,         -nan

FETCHED_OPS_OFF_PATH_count,             0
FETCHED_OPS_OFF_PATH_pct,         -nan
FETCHED_OPS_OFF_PATH_total_count,             0
FETCHED_OPS_OFF_PATH_total_pct,         -nan
FETCHED_OPS_OFF_PATH_sum_count,             0
FETCHED_OPS_OFF_PATH_sum_pct,         -nan
FETCHED_OPS_OFF_PATH_sum_total_count,             0
FETCHED_OPS_OFF_PATH_sum_total_pct,         -nan
