Core, 0
Cumulative Cycles, 20834624            
Cumulative Instructions, 20000000            
Cumulative IPC, 0.95994
Periodic Cycles, 10348536            
Periodic Instructions, 10000000            
Periodic IPC, 0.96632

BTB_ON_PATH_MISS_count,         26205
BTB_ON_PATH_MISS_pct,        0.272
BTB_ON_PATH_MISS_total_count,         49047
BTB_ON_PATH_MISS_total_pct,        0.253

BTB_ON_PATH_HIT_count,       9617531
BTB_ON_PATH_HIT_pct,       99.728
BTB_ON_PATH_HIT_total_count,      19364175
BTB_ON_PATH_HIT_total_pct,       99.747
BTB_ON_PATH_HIT_sum_count,       9643736
BTB_ON_PATH_HIT_sum_pct,      100.000
BTB_ON_PATH_HIT_sum_total_count,      19413222
BTB_ON_PATH_HIT_sum_total_pct,      100.000
BTB_ON_PATH_HIT_mean,         1.00
BTB_ON_PATH_HIT_stddev,         1.00
BTB_ON_PATH_HIT_total_mean,         1.00
BTB_ON_PATH_HIT_total_stddev,         1.00

BTB_OFF_PATH_MISS_count,         42633
BTB_OFF_PATH_MISS_pct,       29.514
BTB_OFF_PATH_MISS_total_count,         92750
BTB_OFF_PATH_MISS_total_pct,       32.485

BTB_OFF_PATH_HIT_count,        101819
BTB_OFF_PATH_HIT_pct,       70.486
BTB_OFF_PATH_HIT_total_count,        192762
BTB_OFF_PATH_HIT_total_pct,       67.515
BTB_OFF_PATH_HIT_sum_count,        144452
BTB_OFF_PATH_HIT_sum_pct,      100.000
BTB_OFF_PATH_HIT_sum_total_count,        285512
BTB_OFF_PATH_HIT_sum_total_pct,      100.000
BTB_OFF_PATH_HIT_mean,         0.70
BTB_OFF_PATH_HIT_stddev,         0.64
BTB_OFF_PATH_HIT_total_mean,         0.68
BTB_OFF_PATH_HIT_total_stddev,         0.62

BTB_ON_PATH_WRITE_count,          7200
BTB_ON_PATH_WRITE_pct,       97.853
BTB_ON_PATH_WRITE_total_count,         13573
BTB_ON_PATH_WRITE_total_pct,       96.242

BTB_OFF_PATH_WRITE_count,           158
BTB_OFF_PATH_WRITE_pct,        2.147
BTB_OFF_PATH_WRITE_total_count,           530
BTB_OFF_PATH_WRITE_total_pct,        3.758
BTB_OFF_PATH_WRITE_sum_count,          7358
BTB_OFF_PATH_WRITE_sum_pct,      100.000
BTB_OFF_PATH_WRITE_sum_total_count,         14103
BTB_OFF_PATH_WRITE_sum_total_pct,      100.000
BTB_OFF_PATH_WRITE_mean,         0.02
BTB_OFF_PATH_WRITE_stddev,         0.14
BTB_OFF_PATH_WRITE_total_mean,         0.04
BTB_OFF_PATH_WRITE_total_stddev,         0.19

BP_ON_PATH_CORRECT_count,       9640934
BP_ON_PATH_CORRECT_pct,       99.971
BP_ON_PATH_CORRECT_total_count,      19406501
